PropertyName,DefinedInCollection,Depth,ColumnName,SubCollectionName,DataType,EffectiveDataType,PropertyValue,DoNotUse
DerOrigQtyOrderedConv,SLCoitems,0,,,,Decimal,"QtyOrderedConv
",0
DerOutExtended,SLCoitems,0,,,,Decimal,QtyOrderedConv * OutCostConv,0
DerPercentShippedOnTime,SLCoitems,0,,,,Decimal,CASE WHEN dbo.MidnightOf(ShipDate) <= DueDate THEN 100 ELSE 0 END,0
DerPostCfg,SLCoitems,0,,,,Byte,"CASE 
WHEN CoType='E'  THEN
dbo.CfgPostConfigurationExist('OE',CoNum,CoLine)
ELSE
dbo.CfgPostConfigurationExist('OR',CoNum,CoLine)
END",0
DerPostCfgMsg,SLCoitems,0,,,,String,"CASE 
WHEN CoType='E'  THEN
dbo.CfgPostConfigurationMsg('OE',CoNum,CoLine)
ELSE
dbo.CfgPostConfigurationMsg('OR',CoNum,CoLine)
END",0
DerPostCfgQueueType,SLCoitems,0,,,,String,"CASE 
WHEN CoType='E'  THEN
dbo.CfgPostConfigurationQueueType('OE',CoNum,CoLine)
ELSE
dbo.CfgPostConfigurationQueueType('OR',CoNum,CoLine)
END",0
DerPostCfgRequestID,SLCoitems,0,,,,String,"CASE 
WHEN CoType='E'  THEN
dbo.CfgPostConfigurationRequestID('OE',CoNum,CoLine)
ELSE
dbo.CfgPostConfigurationRequestID('OR',CoNum,CoLine)
END",0
DerPostCfgStat,SLCoitems,0,,,,String,"CASE 
WHEN CoType='E'  THEN
dbo.CfgPostConfigurationStat('OE',CoNum,CoLine)
ELSE
dbo.CfgPostConfigurationStat('OR',CoNum,CoLine)
END",0
DerPrintingEstimateExists,SLCoitems,0,,,,Byte,Case When PPJobRowPointer Is Null AND DerPrintingQuoteExists = 0 Then 0 Else 1 End,0
DerPrintingQuoteExists,SLCoitems,0,,,,Byte,"CASE WHEN EXISTS(SELECT TOP 1 1 FROM dbo.PP_quote_hdr 
                       WHERE PP_quote_hdr.co_num= CoNum 
                          and PP_quote_hdr.co_line= CoLine 
                          and PP_quote_hdr.co_release= CoRelease) THEN 1 ELSE 0 END",0
DerPrintQuotePrice,SLCoitems,0,,,,Decimal,"dbo.PP_SumPrintQuotePriceForCoLine(RefType,CoNum, CoLine, CoRelease)",0
DerProdMix,SLCoitems,0,,,String,String,(select job.prod_mix from dbo.job where job.ord_num = CoNum),0
DerProgBillTotalBilled,SLCoitems,0,,,,Decimal,"ISNULL( ( SELECT SUM( progbill.bill_amt ) FROM dbo.progbill WHERE progbill.co_num = CoNum and progbill.co_line = CoLine and progbill.invc_flag <> 'I' ) , 0)",0
DerProgBillTotalInvoiced,SLCoitems,0,,,,Decimal,"ISNULL( ( SELECT SUM( progbill.bill_amt ) FROM dbo.progbill WHERE progbill.co_num = CoNum and progbill.co_line = CoLine and progbill.invc_flag = 'I' ) , 0)",0
DerQtyInvoicedConv,SLCoitems,0,,,,Decimal,"ISNULL(dbo.UomConvQty(
           QtyInvoiced, 
           ISNULL(dbo.GetumcfAll(UM, Item, CoCoCustNum, 'C', ShipSite), 1),
          'From Base')
        , 0)",0
DerQtyOpen,SLCoItems_FT,1,,,,,(QtyOrdered -QtyRsvd),0
DerQtyPackedConv,SLCoitems,0,,,,Decimal,"ISNULL(dbo.UomConvQty(
           QtyPacked, 
           ISNULL(dbo.GetumcfAll(UM, Item, CoCoCustNum, 'C', ShipSite), 1),
          'From Base')
        , 0)",0
DerQtyPicked,SLCoitems,0,,,,Decimal,0,0
DerQtyPickedConv,SLCoitems,0,,,,Decimal,"ISNULL(dbo.UomConvQty(
           QtyPicked,
           ISNULL(dbo.GetumcfAll(UM, Item, CoCoCustNum, 'C', ShipSite), 1),
          'From Base')
        , 0)",0
DerQtyReady,SLCoitems,0,,,,Decimal,"ISNULL(dbo.UomConvQty(
           QtyReady, 
           ISNULL(dbo.GetumcfAll(UM, Item, '', 'C', ShipSite), 1),
          'To Base')
        , 0)",0
DerQtyReadyByRefType,SLCoitems,0,,,,Decimal,"dbo.GetCoitemQtyReady (CoNum, CoLine, CoRelease)",0
DerQtyReadyConv,SLCoitems,0,,,,Decimal,"ISNULL(dbo.UomConvQty(
           DerQtyReadyByRefType, 
           ISNULL(dbo.GetumcfAll(UM, Item, CoCoCustNum, 'C', ShipSite), 1),
          'From Base')
        , 0)",0
DerQtyRsvdConv,SLCoitems,0,,,,Decimal,"ISNULL(dbo.UomConvQty(
           QtyRsvd, 
           ISNULL(dbo.GetumcfAll(UM, Item, CoCoCustNum, 'C', ShipSite), 1),
          'From Base')
        , 0)",0
DerQtyShippedConv,SLCoitems,0,,,,Decimal,"ISNULL(dbo.UomConvQty(
           QtyShipped, 
           ISNULL(dbo.GetumcfAll(UM, Item, CoCoCustNum, 'C', ShipSite), 1),
          'From Base')
        , 0)",0
DerQtyShippedOver,SLCoitems,0,,,,Decimal,CASE WHEN DerQtyShippedConv > QtyOrderedConv AND QtyOrderedConv <> 0 THEN (DerQtyShippedConv / QtyOrderedConv * 100) - 100 ElSE 0 END,0
DerQtyShippedUnder,SLCoitems,0,,,,Decimal,CASE WHEN DerQtyShippedConv < QtyOrderedConv AND QtyOrderedConv <> 0 THEN (100 - (DerQtyShippedConv / QtyOrderedConv * 100)) ELSE 0 END,0
DerQtyToInvoice,SLCoitems,0,,,,Decimal,CosQtyReturned + CosQtyShipped - CosQtyInvoiced,0
DerQtyToPack,SLCoitems,0,,,,Decimal,NULL,0
DerQtyToPackConv,SLCoitems,0,,,,Decimal,0,0
DerQtyToPick,SLCoitems,0,,,,Decimal,0,0
DerQtyToShip,SLCoitems,0,,,,Decimal,QtyOrdered - QtyShipped,0
DerQtyToShipConv,SLCoItems_FT,1,,,,Decimal,QtyOrderedConv - DerQtyShippedConv,0
DerReady,SLCoitems,0,,,,Byte,dbo.ApsIsDemandReady(DerOrderID),0
DerRefType,SLCoitems,0,,,,String,"CASE WHEN CoType = 'E'  THEN 'E' ELSE 'O' END
",0
DerReleaseInvoicedPrice,SLCoitems,0,,,,Decimal,(SELECT SUM(inv_item.qty_invoiced * inv_item.price) FROM dbo.inv_item where inv_item.co_num = CoNum and inv_item.co_line = CoLine and inv_item.co_release = CoRelease),0
DerSelected,SLCoitems,0,,,,Byte,1,0
DerSerialPrefix,SLCoitems,0,,,,String,'',0
DerShiIteActive,SLCoitems,0,,,,Byte,"ISNULL(ShiIteActive, 0)",0
DerShipFromAddress,SLCoitems,0,,,,String,'',0
DerShippedAfterDueDate,SLCoitems,0,,,,Short Integer,"CASE WHEN ShipDate > DueDate THEN (DATEDIFF(DAY, DueDate, ShipDate)) ELSE 0 END",0
DerShippedBeforeDueDate,SLCoitems,0,,,,Short Integer,"CASE WHEN ShipDate < DueDate THEN (DATEDIFF(DAY, ShipDate, DueDate)) ELSE 0 END",0
DerShipToAddress,SLCoitems,0,,,,String,'',0
DerSiteQtyAvailable,SLCoitems,0,,,,Decimal,"CASE WHEN dbo.GetSiteItemQtyAvailable(Item, ShipSite) >= 0 THEN dbo.GetSiteItemQtyAvailable(Item, ShipSite) ELSE 0 END",0
DerStatus,SLCoItems_FT,1,,,,,"CASE WHEN Stat = 'O' THEN dbo.stringof('@:coitem.stat:O') WHEN Stat = 'P' THEN  dbo.stringof('@:coitem.stat:P')
 WHEN Stat = 'C' THEN  dbo.stringof('@:coitem.stat:C')  WHEN Stat = 'S' THEN  dbo.stringof('@:coitem.stat:S')
WHEN Stat = 'H' THEN  dbo.stringof('@:coitem.stat:H') ELSE Stat END",0
DerTiedToPicklist,AIT_SS_SLCoitems,2,,,Byte,Byte,"ISNULL((SELECT TOP 1 1 FROM AIT_SS_pick_list_ref r WITH(NOLOCK) WHERE r.ref_num = coi.co_num AND r.ref_line_suf = coi.co_line AND r.ref_release = coi.co_release and r.ref_type = 'O'),0)",0
DerTotalQtyOrderedConv,SLCoitems,0,,,,Decimal,0,0
DerTotCost,SLCoitems,0,,,,Decimal,QtyOrderedConv * CostConv,0
DerTotExtended,SLCoitems,0,,,,Decimal,"CASE WHEN DerNonInventoryItemFlag = 1 THEN (QtyOrderedConv * CostConv) ELSE (DerMatlExtended + DerLbrExtended + DerFovhdExtended + DerVovhdExtended + DerOutExtended) END
",0
DerTotQtyToInvoice,SLCoitems,0,,,,Decimal,"dbo.CalcQtyToInvoice(CoNum,CoLine,CoRelease)",0
DerUomConvFactor,SLCoitems,0,,,,Float,"dbo.GetumcfAll(UM,Item,CoCustNum,'C', ShipSite)",0
DerViewCustPortalDetail,SLCoitems,0,,,,Byte,CASE WHEN EXISTS (SELECT parms.Site FROM dbo.parms WHERE parms.Site = ShipSite) AND (EXISTS (SELECT item.item FROM dbo.item WHERE item.item = Item AND item.active_for_customer_portal = 1) OR CustItem IS NOT NULL) THEN 1 ELSE 0 END,0
DerVovhdExtended,SLCoitems,0,,,,Decimal,QtyOrderedConv * VovhdCostConv,0
DerXRefJobExists,SLCoitems,0,,,,Byte,"CASE
   WHEN RefType = 'J' AND EXISTS (SELECT TOP 1 1 FROM dbo.job  WHERE (job.Job = RefNum AND job.Suffix = RefLineSuf)) 
   THEN 1
   ELSE 0
END",0
DerYield,SLCoitems,0,,,Decimal,Decimal,"(Select Yield = COALESCE(SUM(jobroute.yield) / COUNT(jobroute.oper_num) / 100, 1 )
FROM dbo.jobroute where  jobroute.job= RefNum and jobroute.suffix = RefLineSuf)",0
Description,SLCoitems,0,description,,,String,,0
Disc,SLCoitems,0,disc,,,Decimal,,0
DltDescription,SLCoitems,0,description,,,String,,0
DoLine,SLCoitems,0,do_line,,,Short Integer,,0
DueDate,SLCoitems,0,due_date,,,Date,,0
EcCode,SLCoitems,0,ec_code,,,String,,0
end_user_type,CHA_SLCoitems,1,end_user_type,,String,String,,0
ExcludeFromCopyToCo,SLCoitems,0,exclude_from_copy_to_co,,,Byte,,0
ExportValue,SLCoitems,0,export_value,,,Decimal,,0
ExtendedCost,SLCoitems,0,,,,Decimal,(QtyOrdered*Cost),0
